issue_id,title,town,issue_date,theme,hits,pages,hits_per_page
93,Запорожский вестник,Melitopol,2025-07-24,elections_and_administration,4,8,0.5
93,Запорожский вестник,Melitopol,2025-07-24,reconstruction_and_integration,12,8,1.5
93,Запорожский вестник,Melitopol,2025-07-24,ukraine_as_enemy,4,8,0.5
93,Запорожский вестник,Melitopol,2025-07-24,children_and_militarization,6,8,0.75
93,Запорожский вестник,Melitopol,2025-07-24,leadership_and_loyalty,55,8,6.875
93,Запорожский вестник,Melitopol,2025-07-24,official_legal_register,7,8,0.875
94,Запорожский вестник,Melitopol,2025-07-31,nuclear_plant_and_enerhodar,16,8,2.0
94,Запорожский вестник,Melitopol,2025-07-31,agriculture_and_harvest,1,8,0.125
94,Запорожский вестник,Melitopol,2025-07-31,recruitment_and_contract_service,1,8,0.125
94,Запорожский вестник,Melitopol,2025-07-31,passportization_and_documents,7,8,0.875
94,Запорожский вестник,Melitopol,2025-07-31,elections_and_administration,4,8,0.5
94,Запорожский вестник,Melitopol,2025-07-31,reconstruction_and_integration,13,8,1.625
94,Запорожский вестник,Melitopol,2025-07-31,ukraine_as_enemy,2,8,0.25
94,Запорожский вестник,Melitopol,2025-07-31,children_and_militarization,3,8,0.375
94,Запорожский вестник,Melitopol,2025-07-31,leadership_and_loyalty,62,8,7.75
94,Запорожский вестник,Melitopol,2025-07-31,official_legal_register,11,8,1.375
95,Запорожский вестник,Melitopol,2025-08-07,nuclear_plant_and_enerhodar,8,8,1.0
95,Запорожский вестник,Melitopol,2025-08-07,agriculture_and_harvest,12,8,1.5
95,Запорожский вестник,Melitopol,2025-08-07,recruitment_and_contract_service,4,8,0.5
95,Запорожский вестник,Melitopol,2025-08-07,passportization_and_documents,4,8,0.5
95,Запорожский вестник,Melitopol,2025-08-07,elections_and_administration,7,8,0.875
95,Запорожский вестник,Melitopol,2025-08-07,reconstruction_and_integration,1,8,0.125
95,Запорожский вестник,Melitopol,2025-08-07,ukraine_as_enemy,5,8,0.625
95,Запорожский вестник,Melitopol,2025-08-07,children_and_militarization,7,8,0.875
95,Запорожский вестник,Melitopol,2025-08-07,leadership_and_loyalty,43,8,5.375
95,Запорожский вестник,Melitopol,2025-08-07,official_legal_register,13,8,1.625
96,Запорожский вестник,Melitopol,2025-08-14,nuclear_plant_and_enerhodar,19,8,2.375
96,Запорожский вестник,Melitopol,2025-08-14,agriculture_and_harvest,0,8,0.0
96,Запорожский вестник,Melitopol,2025-08-14,recruitment_and_contract_service,1,8,0.125
96,Запорожский вестник,Melitopol,2025-08-14,passportization_and_documents,8,8,1.0
96,Запорожский вестник,Melitopol,2025-08-14,elections_and_administration,0,8,0.0
96,Запорожский вестник,Melitopol,2025-08-14,reconstruction_and_integration,15,8,1.875
96,Запорожский вестник,Melitopol,2025-08-14,ukraine_as_enemy,3,8,0.375
96,Запорожский вестник,Melitopol,2025-08-14,children_and_militarization,4,8,0.5
96,Запорожский вестник,Melitopol,2025-08-14,leadership_and_loyalty,49,8,6.125
96,Запорожский вестник,Melitopol,2025-08-14,official_legal_register,12,8,1.5
97,Запорожский вестник,Melitopol,2025-08-21,nuclear_plant_and_enerhodar,18,8,2.25
97,Запорожский вестник,Melitopol,2025-08-21,agriculture_and_harvest,6,8,0.75
97,Запорожский вестник,Melitopol,2025-08-21,recruitment_and_contract_service,1,8,0.125
97,Запорожский вестник,Melitopol,2025-08-21,passportization_and_documents,13,8,1.625
97,Запорожский вестник,Melitopol,2025-08-21,elections_and_administration,3,8,0.375
97,Запорожский вестник,Melitopol,2025-08-21,reconstruction_and_integration,13,8,1.625
97,Запорожский вестник,Melitopol,2025-08-21,ukraine_as_enemy,2,8,0.25
97,Запорожский вестник,Melitopol,2025-08-21,children_and_militarization,3,8,0.375
97,Запорожский вестник,Melitopol,2025-08-21,leadership_and_loyalty,69,8,8.625
97,Запорожский вестник,Melitopol,2025-08-21,official_legal_register,13,8,1.625
98,Запорожский вестник,Melitopol,2025-08-28,nuclear_plant_and_enerhodar,25,8,3.125
98,Запорожский вестник,Melitopol,2025-08-28,agriculture_and_harvest,3,8,0.375
98,Запорожский вестник,Melitopol,2025-08-28,recruitment_and_contract_service,1,8,0.125
98,Запорожский вестник,Melitopol,2025-08-28,passportization_and_documents,7,8,0.875
98,Запорожский вестник,Melitopol,2025-08-28,elections_and_administration,2,8,0.25
98,Запорожский вестник,Melitopol,2025-08-28,reconstruction_and_integration,5,8,0.625
98,Запорожский вестник,Melitopol,2025-08-28,ukraine_as_enemy,2,8,0.25
98,Запорожский вестник,Melitopol,2025-08-28,children_and_militarization,9,8,1.125
98,Запорожский вестник,Melitopol,2025-08-28,leadership_and_loyalty,56,8,7.0
98,Запорожский вестник,Melitopol,2025-08-28,official_legal_register,7,8,0.875
99,Запорожский вестник,Melitopol,2024-09-05,nuclear_plant_and_enerhodar,7,8,0.875
99,Запорожский вестник,Melitopol,2024-09-05,agriculture_and_harvest,0,8,0.0
99,Запорожский вестник,Melitopol,2024-09-05,recruitment_and_contract_service,20,8,2.5
99,Запорожский вестник,Melitopol,2024-09-05,passportization_and_documents,7,8,0.875
99,Запорожский вестник,Melitopol,2024-09-05,elections_and_administration,2,8,0.25
99,Запорожский вестник,Melitopol,2024-09-05,reconstruction_and_integration,3,8,0.375
99,Запорожский вестник,Melitopol,2024-09-05,ukraine_as_enemy,8,8,1.0
99,Запорожский вестник,Melitopol,2024-09-05,children_and_militarization,17,8,2.125
99,Запорожский вестник,Melitopol,2024-09-05,leadership_and_loyalty,70,8,8.75
99,Запорожский вестник,Melitopol,2024-09-05,official_legal_register,2,8,0.25
100,Запорожский вестник,Melitopol,2025-09-04,nuclear_plant_and_enerhodar,13,8,1.625
100,Запорожский вестник,Melitopol,2025-09-04,agriculture_and_harvest,0,8,0.0
100,Запорожский вестник,Melitopol,2025-09-04,recruitment_and_contract_service,2,8,0.25
100,Запорожский вестник,Melitopol,2025-09-04,passportization_and_documents,7,8,0.875
100,Запорожский вестник,Melitopol,2025-09-04,elections_and_administration,3,8,0.375
100,Запорожский вестник,Melitopol,2025-09-04,reconstruction_and_integration,23,8,2.875
100,Запорожский вестник,Melitopol,2025-09-04,ukraine_as_enemy,8,8,1.0
100,Запорожский вестник,Melitopol,2025-09-04,children_and_militarization,8,8,1.0
100,Запорожский вестник,Melitopol,2025-09-04,leadership_and_loyalty,56,8,7.0
100,Запорожский вестник,Melitopol,2025-09-04,official_legal_register,17,8,2.125
101,Запорожский вестник,Melitopol,2024-09-12,nuclear_plant_and_enerhodar,1,8,0.125
101,Запорожский вестник,Melitopol,2024-09-12,agriculture_and_harvest,7,8,0.875
101,Запорожский вестник,Melitopol,2024-09-12,recruitment_and_contract_service,2,8,0.25
101,Запорожский вестник,Melitopol,2024-09-12,passportization_and_documents,25,8,3.125
101,Запорожский вестник,Melitopol,2024-09-12,elections_and_administration,6,8,0.75
101,Запорожский вестник,Melitopol,2024-09-12,reconstruction_and_integration,6,8,0.75
101,Запорожский вестник,Melitopol,2024-09-12,ukraine_as_enemy,1,8,0.125
101,Запорожский вестник,Melitopol,2024-09-12,children_and_militarization,0,8,0.0
101,Запорожский вестник,Melitopol,2024-09-12,leadership_and_loyalty,43,8,5.375
101,Запорожский вестник,Melitopol,2024-09-12,official_legal_register,4,8,0.5
102,Запорожский вестник,Melitopol,2025-09-11,nuclear_plant_and_enerhodar,19,8,2.375
102,Запорожский вестник,Melitopol,2025-09-11,agriculture_and_harvest,0,8,0.0
102,Запорожский вестник,Melitopol,2025-09-11,recruitment_and_contract_service,3,8,0.375
102,Запорожский вестник,Melitopol,2025-09-11,passportization_and_documents,2,8,0.25
102,Запорожский вестник,Melitopol,2025-09-11,elections_and_administration,3,8,0.375
102,Запорожский вестник,Melitopol,2025-09-11,reconstruction_and_integration,20,8,2.5
102,Запорожский вестник,Melitopol,2025-09-11,ukraine_as_enemy,2,8,0.25
102,Запорожский вестник,Melitopol,2025-09-11,children_and_militarization,2,8,0.25
102,Запорожский вестник,Melitopol,2025-09-11,leadership_and_loyalty,48,8,6.0
102,Запорожский вестник,Melitopol,2025-09-11,official_legal_register,7,8,0.875
103,Запорожский вестник,Melitopol,2024-09-19,nuclear_plant_and_enerhodar,4,8,0.5
103,Запорожский вестник,Melitopol,2024-09-19,agriculture_and_harvest,2,8,0.25
103,Запорожский вестник,Melitopol,2024-09-19,recruitment_and_contract_service,6,8,0.75
103,Запорожский вестник,Melitopol,2024-09-19,passportization_and_documents,13,8,1.625
103,Запорожский вестник,Melitopol,2024-09-19,elections_and_administration,0,8,0.0
103,Запорожский вестник,Melitopol,2024-09-19,reconstruction_and_integration,8,8,1.0
103,Запорожский вестник,Melitopol,2024-09-19,ukraine_as_enemy,6,8,0.75
103,Запорожский вестник,Melitopol,2024-09-19,children_and_militarization,11,8,1.375
103,Запорожский вестник,Melitopol,2024-09-19,leadership_and_loyalty,52,8,6.5
103,Запорожский вестник,Melitopol,2024-09-19,official_legal_register,5,8,0.625
104,Запорожский вестник,Melitopol,2025-09-18,nuclear_plant_and_enerhodar,15,8,1.875
104,Запорожский вестник,Melitopol,2025-09-18,agriculture_and_harvest,0,8,0.0
104,Запорожский вестник,Melitopol,2025-09-18,recruitment_and_contract_service,1,8,0.125
104,Запорожский вестник,Melitopol,2025-09-18,passportization_and_documents,8,8,1.0
104,Запорожский вестник,Melitopol,2025-09-18,elections_and_administration,6,8,0.75
104,Запорожский вестник,Melitopol,2025-09-18,reconstruction_and_integration,21,8,2.625
104,Запорожский вестник,Melitopol,2025-09-18,ukraine_as_enemy,4,8,0.5
104,Запорожский вестник,Melitopol,2025-09-18,children_and_militarization,6,8,0.75
104,Запорожский вестник,Melitopol,2025-09-18,leadership_and_loyalty,62,8,7.75
104,Запорожский вестник,Melitopol,2025-09-18,official_legal_register,4,8,0.5
105,Запорожский вестник,Melitopol,2024-09-26,nuclear_plant_and_enerhodar,3,8,0.375
105,Запорожский вестник,Melitopol,2024-09-26,agriculture_and_harvest,3,8,0.375
105,Запорожский вестник,Melitopol,2024-09-26,recruitment_and_contract_service,4,8,0.5
105,Запорожский вестник,Melitopol,2024-09-26,passportization_and_documents,8,8,1.0
105,Запорожский вестник,Melitopol,2024-09-26,elections_and_administration,21,8,2.625
105,Запорожский вестник,Melitopol,2024-09-26,reconstruction_and_integration,16,8,2.0
105,Запорожский вестник,Melitopol,2024-09-26,ukraine_as_enemy,5,8,0.625
105,Запорожский вестник,Melitopol,2024-09-26,children_and_militarization,3,8,0.375
105,Запорожский вестник,Melitopol,2024-09-26,leadership_and_loyalty,107,8,13.375
105,Запорожский вестник,Melitopol,2024-09-26,official_legal_register,6,8,0.75
106,Запорожский вестник,Melitopol,2025-09-25,nuclear_plant_and_enerhodar,13,8,1.625
106,Запорожский вестник,Melitopol,2025-09-25,agriculture_and_harvest,2,8,0.25
106,Запорожский вестник,Melitopol,2025-09-25,recruitment_and_contract_service,5,8,0.625
106,Запорожский вестник,Melitopol,2025-09-25,passportization_and_documents,5,8,0.625
106,Запорожский вестник,Melitopol,2025-09-25,elections_and_administration,10,8,1.25
106,Запорожский вестник,Melitopol,2025-09-25,reconstruction_and_integration,20,8,2.5
106,Запорожский вестник,Melitopol,2025-09-25,ukraine_as_enemy,6,8,0.75
106,Запорожский вестник,Melitopol,2025-09-25,children_and_militarization,11,8,1.375
106,Запорожский вестник,Melitopol,2025-09-25,leadership_and_loyalty,60,8,7.5
106,Запорожский вестник,Melitopol,2025-09-25,official_legal_register,9,8,1.125
107,Запорожский вестник,Melitopol,2025-01-16,nuclear_plant_and_enerhodar,13,8,1.625
107,Запорожский вестник,Melitopol,2025-01-16,agriculture_and_harvest,0,8,0.0
107,Запорожский вестник,Melitopol,2025-01-16,recruitment_and_contract_service,3,8,0.375
107,Запорожский вестник,Melitopol,2025-01-16,passportization_and_documents,22,8,2.75
107,Запорожский вестник,Melitopol,2025-01-16,elections_and_administration,0,8,0.0
107,Запорожский вестник,Melitopol,2025-01-16,reconstruction_and_integration,10,8,1.25
107,Запорожский вестник,Melitopol,2025-01-16,ukraine_as_enemy,0,8,0.0
107,Запорожский вестник,Melitopol,2025-01-16,children_and_militarization,8,8,1.0
107,Запорожский вестник,Melitopol,2025-01-16,leadership_and_loyalty,65,8,8.125
107,Запорожский вестник,Melitopol,2025-01-16,official_legal_register,11,8,1.375
108,Запорожский вестник,Melitopol,2026-01-22,nuclear_plant_and_enerhodar,11,8,1.375
108,Запорожский вестник,Melitopol,2026-01-22,agriculture_and_harvest,1,8,0.125
108,Запорожский вестник,Melitopol,2026-01-22,recruitment_and_contract_service,1,8,0.125
108,Запорожский вестник,Melitopol,2026-01-22,passportization_and_documents,4,8,0.5
108,Запорожский вестник,Melitopol,2026-01-22,elections_and_administration,6,8,0.75
108,Запорожский вестник,Melitopol,2026-01-22,reconstruction_and_integration,10,8,1.25
108,Запорожский вестник,Melitopol,2026-01-22,ukraine_as_enemy,4,8,0.5
108,Запорожский вестник,Melitopol,2026-01-22,children_and_militarization,11,8,1.375
108,Запорожский вестник,Melitopol,2026-01-22,leadership_and_loyalty,45,8,5.625
108,Запорожский вестник,Melitopol,2026-01-22,official_legal_register,7,8,0.875
109,Запорожский вестник,Melitopol,2024-10-03,nuclear_plant_and_enerhodar,26,8,3.25
109,Запорожский вестник,Melitopol,2024-10-03,agriculture_and_harvest,21,8,2.625
109,Запорожский вестник,Melitopol,2024-10-03,recruitment_and_contract_service,1,8,0.125
109,Запорожский вестник,Melitopol,2024-10-03,passportization_and_documents,5,8,0.625
109,Запорожский вестник,Melitopol,2024-10-03,elections_and_administration,5,8,0.625
109,Запорожский вестник,Melitopol,2024-10-03,reconstruction_and_integration,21,8,2.625
109,Запорожский вестник,Melitopol,2024-10-03,ukraine_as_enemy,3,8,0.375
109,Запорожский вестник,Melitopol,2024-10-03,children_and_militarization,2,8,0.25
109,Запорожский вестник,Melitopol,2024-10-03,leadership_and_loyalty,64,8,8.0
109,Запорожский вестник,Melitopol,2024-10-03,official_legal_register,8,8,1.0
110,Запорожский вестник,Melitopol,2025-10-02,nuclear_plant_and_enerhodar,50,8,6.25
110,Запорожский вестник,Melitopol,2025-10-02,agriculture_and_harvest,6,8,0.75
110,Запорожский вестник,Melitopol,2025-10-02,recruitment_and_contract_service,2,8,0.25
110,Запорожский вестник,Melitopol,2025-10-02,passportization_and_documents,2,8,0.25
110,Запорожский вестник,Melitopol,2025-10-02,elections_and_administration,4,8,0.5
110,Запорожский вестник,Melitopol,2025-10-02,reconstruction_and_integration,21,8,2.625
110,Запорожский вестник,Melitopol,2025-10-02,ukraine_as_enemy,6,8,0.75
110,Запорожский вестник,Melitopol,2025-10-02,children_and_militarization,1,8,0.125
110,Запорожский вестник,Melitopol,2025-10-02,leadership_and_loyalty,72,8,9.0
110,Запорожский вестник,Melitopol,2025-10-02,official_legal_register,12,8,1.5
111,Запорожский вестник,Melitopol,2025-10-09,nuclear_plant_and_enerhodar,22,8,2.75
111,Запорожский вестник,Melitopol,2025-10-09,agriculture_and_harvest,10,8,1.25
111,Запорожский вестник,Melitopol,2025-10-09,recruitment_and_contract_service,1,8,0.125
111,Запорожский вестник,Melitopol,2025-10-09,passportization_and_documents,9,8,1.125
111,Запорожский вестник,Melitopol,2025-10-09,elections_and_administration,4,8,0.5
111,Запорожский вестник,Melitopol,2025-10-09,reconstruction_and_integration,10,8,1.25
111,Запорожский вестник,Melitopol,2025-10-09,ukraine_as_enemy,3,8,0.375
111,Запорожский вестник,Melitopol,2025-10-09,children_and_militarization,2,8,0.25
111,Запорожский вестник,Melitopol,2025-10-09,leadership_and_loyalty,68,8,8.5
111,Запорожский вестник,Melitopol,2025-10-09,official_legal_register,11,8,1.375
112,Запорожский вестник,Melitopol,2025-10-16,nuclear_plant_and_enerhodar,12,8,1.5
112,Запорожский вестник,Melitopol,2025-10-16,agriculture_and_harvest,0,8,0.0
112,Запорожский вестник,Melitopol,2025-10-16,recruitment_and_contract_service,1,8,0.125
112,Запорожский вестник,Melitopol,2025-10-16,passportization_and_documents,3,8,0.375
112,Запорожский вестник,Melitopol,2025-10-16,elections_and_administration,9,8,1.125
112,Запорожский вестник,Melitopol,2025-10-16,reconstruction_and_integration,10,8,1.25
112,Запорожский вестник,Melitopol,2025-10-16,ukraine_as_enemy,2,8,0.25
112,Запорожский вестник,Melitopol,2025-10-16,children_and_militarization,6,8,0.75
112,Запорожский вестник,Melitopol,2025-10-16,leadership_and_loyalty,49,8,6.125
112,Запорожский вестник,Melitopol,2025-10-16,official_legal_register,15,8,1.875
113,Запорожский вестник,Melitopol,2024-10-17,nuclear_plant_and_enerhodar,19,8,2.375
113,Запорожский вестник,Melitopol,2024-10-17,agriculture_and_harvest,12,8,1.5
113,Запорожский вестник,Melitopol,2024-10-17,recruitment_and_contract_service,12,8,1.5
113,Запорожский вестник,Melitopol,2024-10-17,passportization_and_documents,3,8,0.375
113,Запорожский вестник,Melitopol,2024-10-17,elections_and_administration,3,8,0.375
113,Запорожский вестник,Melitopol,2024-10-17,reconstruction_and_integration,10,8,1.25
113,Запорожский вестник,Melitopol,2024-10-17,ukraine_as_enemy,5,8,0.625
113,Запорожский вестник,Melitopol,2024-10-17,children_and_militarization,3,8,0.375
113,Запорожский вестник,Melitopol,2024-10-17,leadership_and_loyalty,69,8,8.625
113,Запорожский вестник,Melitopol,2024-10-17,official_legal_register,8,8,1.0
114,Запорожский вестник,Melitopol,2024-10-24,nuclear_plant_and_enerhodar,20,8,2.5
114,Запорожский вестник,Melitopol,2024-10-24,agriculture_and_harvest,5,8,0.625
114,Запорожский вестник,Melitopol,2024-10-24,recruitment_and_contract_service,0,8,0.0
114,Запорожский вестник,Melitopol,2024-10-24,passportization_and_documents,16,8,2.0
114,Запорожский вестник,Melitopol,2024-10-24,elections_and_administration,4,8,0.5
114,Запорожский вестник,Melitopol,2024-10-24,reconstruction_and_integration,8,8,1.0
114,Запорожский вестник,Melitopol,2024-10-24,ukraine_as_enemy,6,8,0.75
114,Запорожский вестник,Melitopol,2024-10-24,children_and_militarization,6,8,0.75
114,Запорожский вестник,Melitopol,2024-10-24,leadership_and_loyalty,71,8,8.875
114,Запорожский вестник,Melitopol,2024-10-24,official_legal_register,17,8,2.125
115,Запорожский вестник,Melitopol,2025-10-23,nuclear_plant_and_enerhodar,10,8,1.25
115,Запорожский вестник,Melitopol,2025-10-23,agriculture_and_harvest,0,8,0.0
115,Запорожский вестник,Melitopol,2025-10-23,recruitment_and_contract_service,1,8,0.125
115,Запорожский вестник,Melitopol,2025-10-23,passportization_and_documents,6,8,0.75
115,Запорожский вестник,Melitopol,2025-10-23,elections_and_administration,0,8,0.0
115,Запорожский вестник,Melitopol,2025-10-23,reconstruction_and_integration,8,8,1.0
115,Запорожский вестник,Melitopol,2025-10-23,ukraine_as_enemy,5,8,0.625
115,Запорожский вестник,Melitopol,2025-10-23,children_and_militarization,4,8,0.5
115,Запорожский вестник,Melitopol,2025-10-23,leadership_and_loyalty,58,8,7.25
115,Запорожский вестник,Melitopol,2025-10-23,official_legal_register,9,8,1.125
116,Запорожский вестник,Melitopol,2025-10-30,nuclear_plant_and_enerhodar,13,8,1.625
116,Запорожский вестник,Melitopol,2025-10-30,agriculture_and_harvest,0,8,0.0
116,Запорожский вестник,Melitopol,2025-10-30,recruitment_and_contract_service,2,8,0.25
116,Запорожский вестник,Melitopol,2025-10-30,passportization_and_documents,9,8,1.125
116,Запорожский вестник,Melitopol,2025-10-30,elections_and_administration,13,8,1.625
116,Запорожский вестник,Melitopol,2025-10-30,reconstruction_and_integration,4,8,0.5
116,Запорожский вестник,Melitopol,2025-10-30,ukraine_as_enemy,2,8,0.25
116,Запорожский вестник,Melitopol,2025-10-30,children_and_militarization,4,8,0.5
116,Запорожский вестник,Melitopol,2025-10-30,leadership_and_loyalty,51,8,6.375
116,Запорожский вестник,Melitopol,2025-10-30,official_legal_register,23,8,2.875
117,Запорожский вестник,Melitopol,2024-11-07,nuclear_plant_and_enerhodar,17,8,2.125
117,Запорожский вестник,Melitopol,2024-11-07,agriculture_and_harvest,0,8,0.0
117,Запорожский вестник,Melitopol,2024-11-07,recruitment_and_contract_service,0,8,0.0
117,Запорожский вестник,Melitopol,2024-11-07,passportization_and_documents,14,8,1.75
117,Запорожский вестник,Melitopol,2024-11-07,elections_and_administration,1,8,0.125
117,Запорожский вестник,Melitopol,2024-11-07,reconstruction_and_integration,6,8,0.75
117,Запорожский вестник,Melitopol,2024-11-07,ukraine_as_enemy,5,8,0.625
117,Запорожский вестник,Melitopol,2024-11-07,children_and_militarization,5,8,0.625
117,Запорожский вестник,Melitopol,2024-11-07,leadership_and_loyalty,59,8,7.375
117,Запорожский вестник,Melitopol,2024-11-07,official_legal_register,9,8,1.125
118,Запорожский вестник,Melitopol,2025-11-06,nuclear_plant_and_enerhodar,24,8,3.0
118,Запорожский вестник,Melitopol,2025-11-06,agriculture_and_harvest,0,8,0.0
118,Запорожский вестник,Melitopol,2025-11-06,recruitment_and_contract_service,1,8,0.125
118,Запорожский вестник,Melitopol,2025-11-06,passportization_and_documents,6,8,0.75
118,Запорожский вестник,Melitopol,2025-11-06,elections_and_administration,10,8,1.25
118,Запорожский вестник,Melitopol,2025-11-06,reconstruction_and_integration,14,8,1.75
118,Запорожский вестник,Melitopol,2025-11-06,ukraine_as_enemy,1,8,0.125
118,Запорожский вестник,Melitopol,2025-11-06,children_and_militarization,5,8,0.625
118,Запорожский вестник,Melitopol,2025-11-06,leadership_and_loyalty,63,8,7.875
118,Запорожский вестник,Melitopol,2025-11-06,official_legal_register,7,8,0.875
119,Запорожский вестник,Melitopol,2024-11-14,nuclear_plant_and_enerhodar,18,8,2.25
119,Запорожский вестник,Melitopol,2024-11-14,agriculture_and_harvest,0,8,0.0
119,Запорожский вестник,Melitopol,2024-11-14,recruitment_and_contract_service,0,8,0.0
119,Запорожский вестник,Melitopol,2024-11-14,passportization_and_documents,5,8,0.625
119,Запорожский вестник,Melitopol,2024-11-14,elections_and_administration,1,8,0.125
119,Запорожский вестник,Melitopol,2024-11-14,reconstruction_and_integration,11,8,1.375
119,Запорожский вестник,Melitopol,2024-11-14,ukraine_as_enemy,1,8,0.125
119,Запорожский вестник,Melitopol,2024-11-14,children_and_militarization,2,8,0.25
119,Запорожский вестник,Melitopol,2024-11-14,leadership_and_loyalty,70,8,8.75
119,Запорожский вестник,Melitopol,2024-11-14,official_legal_register,11,8,1.375
120,Запорожский вестник,Melitopol,2025-11-13,nuclear_plant_and_enerhodar,17,8,2.125
120,Запорожский вестник,Melitopol,2025-11-13,agriculture_and_harvest,7,8,0.875
120,Запорожский вестник,Melitopol,2025-11-13,recruitment_and_contract_service,1,8,0.125
120,Запорожский вестник,Melitopol,2025-11-13,passportization_and_documents,11,8,1.375
120,Запорожский вестник,Melitopol,2025-11-13,elections_and_administration,0,8,0.0
120,Запорожский вестник,Melitopol,2025-11-13,reconstruction_and_integration,8,8,1.0
120,Запорожский вестник,Melitopol,2025-11-13,ukraine_as_enemy,5,8,0.625
120,Запорожский вестник,Melitopol,2025-11-13,children_and_militarization,6,8,0.75
120,Запорожский вестник,Melitopol,2025-11-13,leadership_and_loyalty,41,8,5.125
120,Запорожский вестник,Melitopol,2025-11-13,official_legal_register,8,8,1.0
121,Запорожский вестник,Melitopol,2024-11-21,nuclear_plant_and_enerhodar,13,8,1.625
121,Запорожский вестник,Melitopol,2024-11-21,agriculture_and_harvest,7,8,0.875
121,Запорожский вестник,Melitopol,2024-11-21,recruitment_and_contract_service,1,8,0.125
121,Запорожский вестник,Melitopol,2024-11-21,passportization_and_documents,3,8,0.375
121,Запорожский вестник,Melitopol,2024-11-21,elections_and_administration,2,8,0.25
121,Запорожский вестник,Melitopol,2024-11-21,reconstruction_and_integration,12,8,1.5
121,Запорожский вестник,Melitopol,2024-11-21,ukraine_as_enemy,6,8,0.75
121,Запорожский вестник,Melitopol,2024-11-21,children_and_militarization,7,8,0.875
121,Запорожский вестник,Melitopol,2024-11-21,leadership_and_loyalty,49,8,6.125
121,Запорожский вестник,Melitopol,2024-11-21,official_legal_register,12,8,1.5
122,Запорожский вестник,Melitopol,2025-11-20,nuclear_plant_and_enerhodar,13,8,1.625
122,Запорожский вестник,Melitopol,2025-11-20,agriculture_and_harvest,0,8,0.0
122,Запорожский вестник,Melitopol,2025-11-20,recruitment_and_contract_service,2,8,0.25
122,Запорожский вестник,Melitopol,2025-11-20,passportization_and_documents,5,8,0.625
122,Запорожский вестник,Melitopol,2025-11-20,elections_and_administration,6,8,0.75
122,Запорожский вестник,Melitopol,2025-11-20,reconstruction_and_integration,8,8,1.0
122,Запорожский вестник,Melitopol,2025-11-20,ukraine_as_enemy,6,8,0.75
122,Запорожский вестник,Melitopol,2025-11-20,children_and_militarization,2,8,0.25
122,Запорожский вестник,Melitopol,2025-11-20,leadership_and_loyalty,46,8,5.75
122,Запорожский вестник,Melitopol,2025-11-20,official_legal_register,30,8,3.75
123,Запорожский вестник,Melitopol,2024-11-28,nuclear_plant_and_enerhodar,15,8,1.875
123,Запорожский вестник,Melitopol,2024-11-28,agriculture_and_harvest,2,8,0.25
123,Запорожский вестник,Melitopol,2024-11-28,recruitment_and_contract_service,0,8,0.0
123,Запорожский вестник,Melitopol,2024-11-28,passportization_and_documents,20,8,2.5
123,Запорожский вестник,Melitopol,2024-11-28,elections_and_administration,2,8,0.25
123,Запорожский вестник,Melitopol,2024-11-28,reconstruction_and_integration,12,8,1.5
123,Запорожский вестник,Melitopol,2024-11-28,ukraine_as_enemy,1,8,0.125
123,Запорожский вестник,Melitopol,2024-11-28,children_and_militarization,5,8,0.625
123,Запорожский вестник,Melitopol,2024-11-28,leadership_and_loyalty,59,8,7.375
123,Запорожский вестник,Melitopol,2024-11-28,official_legal_register,6,8,0.75
124,Запорожский вестник,Melitopol,2025-11-27,nuclear_plant_and_enerhodar,15,8,1.875
124,Запорожский вестник,Melitopol,2025-11-27,agriculture_and_harvest,0,8,0.0
124,Запорожский вестник,Melitopol,2025-11-27,recruitment_and_contract_service,1,8,0.125
124,Запорожский вестник,Melitopol,2025-11-27,passportization_and_documents,4,8,0.5
124,Запорожский вестник,Melitopol,2025-11-27,elections_and_administration,2,8,0.25
124,Запорожский вестник,Melitopol,2025-11-27,reconstruction_and_integration,24,8,3.0
124,Запорожский вестник,Melitopol,2025-11-27,ukraine_as_enemy,4,8,0.5
124,Запорожский вестник,Melitopol,2025-11-27,children_and_militarization,5,8,0.625
124,Запорожский вестник,Melitopol,2025-11-27,leadership_and_loyalty,69,8,8.625
124,Запорожский вестник,Melitopol,2025-11-27,official_legal_register,10,8,1.25
125,Запорожский вестник,Melitopol,2024-12-05,nuclear_plant_and_enerhodar,17,8,2.125
125,Запорожский вестник,Melitopol,2024-12-05,agriculture_and_harvest,0,8,0.0
125,Запорожский вестник,Melitopol,2024-12-05,recruitment_and_contract_service,0,8,0.0
125,Запорожский вестник,Melitopol,2024-12-05,passportization_and_documents,6,8,0.75
125,Запорожский вестник,Melitopol,2024-12-05,elections_and_administration,1,8,0.125
125,Запорожский вестник,Melitopol,2024-12-05,reconstruction_and_integration,12,8,1.5
125,Запорожский вестник,Melitopol,2024-12-05,ukraine_as_enemy,3,8,0.375
125,Запорожский вестник,Melitopol,2024-12-05,children_and_militarization,4,8,0.5
125,Запорожский вестник,Melitopol,2024-12-05,leadership_and_loyalty,66,8,8.25
125,Запорожский вестник,Melitopol,2024-12-05,official_legal_register,4,8,0.5
126,Запорожский вестник,Melitopol,2025-12-04,nuclear_plant_and_enerhodar,11,8,1.375
126,Запорожский вестник,Melitopol,2025-12-04,agriculture_and_harvest,0,8,0.0
126,Запорожский вестник,Melitopol,2025-12-04,recruitment_and_contract_service,2,8,0.25
