issue_id,title,town,issue_date,theme,hits,pages,hits_per_page
292,Марковский вестник,Markivka,2025-01-24,children_and_militarization,12,15,0.8
292,Марковский вестник,Markivka,2025-01-24,leadership_and_loyalty,87,15,5.8
293,Марковский вестник,Markivka,2025-06-13,recruitment_and_contract_service,1,15,0.067
293,Марковский вестник,Markivka,2025-06-13,passportization_and_documents,25,15,1.667
293,Марковский вестник,Markivka,2025-06-13,elections_and_administration,0,15,0.0
293,Марковский вестник,Markivka,2025-06-13,reconstruction_and_integration,13,15,0.867
293,Марковский вестник,Markivka,2025-06-13,ukraine_as_enemy,0,15,0.0
293,Марковский вестник,Markivka,2025-06-13,children_and_militarization,1,15,0.067
293,Марковский вестник,Markivka,2025-06-13,leadership_and_loyalty,96,15,6.4
294,Марковский вестник,Markivka,2025-07-04,recruitment_and_contract_service,1,15,0.067
294,Марковский вестник,Markivka,2025-07-04,passportization_and_documents,19,15,1.267
294,Марковский вестник,Markivka,2025-07-04,elections_and_administration,6,15,0.4
294,Марковский вестник,Markivka,2025-07-04,reconstruction_and_integration,9,15,0.6
294,Марковский вестник,Markivka,2025-07-04,ukraine_as_enemy,8,15,0.533
294,Марковский вестник,Markivka,2025-07-04,children_and_militarization,0,15,0.0
294,Марковский вестник,Markivka,2025-07-04,leadership_and_loyalty,89,15,5.933
295,Марковский вестник,Markivka,2025-07-25,recruitment_and_contract_service,1,15,0.067
295,Марковский вестник,Markivka,2025-07-25,passportization_and_documents,6,15,0.4
295,Марковский вестник,Markivka,2025-07-25,elections_and_administration,1,15,0.067
295,Марковский вестник,Markivka,2025-07-25,reconstruction_and_integration,3,15,0.2
295,Марковский вестник,Markivka,2025-07-25,ukraine_as_enemy,0,15,0.0
295,Марковский вестник,Markivka,2025-07-25,children_and_militarization,7,15,0.467
295,Марковский вестник,Markivka,2025-07-25,leadership_and_loyalty,76,15,5.067
296,Марковский вестник,Markivka,2025-01-31,recruitment_and_contract_service,8,15,0.533
296,Марковский вестник,Markivka,2025-01-31,passportization_and_documents,8,15,0.533
296,Марковский вестник,Markivka,2025-01-31,elections_and_administration,20,15,1.333
296,Марковский вестник,Markivka,2025-01-31,reconstruction_and_integration,2,15,0.133
296,Марковский вестник,Markivka,2025-01-31,ukraine_as_enemy,1,15,0.067
296,Марковский вестник,Markivka,2025-01-31,children_and_militarization,8,15,0.533
296,Марковский вестник,Markivka,2025-01-31,leadership_and_loyalty,69,15,4.6
297,Марковский вестник,Markivka,2025-08-08,recruitment_and_contract_service,3,15,0.2
297,Марковский вестник,Markivka,2025-08-08,passportization_and_documents,16,15,1.067
297,Марковский вестник,Markivka,2025-08-08,elections_and_administration,1,15,0.067
297,Марковский вестник,Markivka,2025-08-08,reconstruction_and_integration,9,15,0.6
297,Марковский вестник,Markivka,2025-08-08,ukraine_as_enemy,0,15,0.0
297,Марковский вестник,Markivka,2025-08-08,children_and_militarization,11,15,0.733
297,Марковский вестник,Markivka,2025-08-08,leadership_and_loyalty,72,15,4.8
298,Марковский вестник,Markivka,2024-08-23,recruitment_and_contract_service,7,15,0.467
298,Марковский вестник,Markivka,2024-08-23,passportization_and_documents,34,15,2.267
298,Марковский вестник,Markivka,2024-08-23,elections_and_administration,3,15,0.2
298,Марковский вестник,Markivka,2024-08-23,reconstruction_and_integration,7,15,0.467
298,Марковский вестник,Markivka,2024-08-23,ukraine_as_enemy,0,15,0.0
298,Марковский вестник,Markivka,2024-08-23,children_and_militarization,3,15,0.2
298,Марковский вестник,Markivka,2024-08-23,leadership_and_loyalty,62,15,4.133
299,Марковский вестник,Markivka,2024-08-30,recruitment_and_contract_service,33,15,2.2
299,Марковский вестник,Markivka,2024-08-30,passportization_and_documents,13,15,0.867
299,Марковский вестник,Markivka,2024-08-30,elections_and_administration,0,15,0.0
299,Марковский вестник,Markivka,2024-08-30,reconstruction_and_integration,6,15,0.4
299,Марковский вестник,Markivka,2024-08-30,ukraine_as_enemy,0,15,0.0
299,Марковский вестник,Markivka,2024-08-30,children_and_militarization,6,15,0.4
299,Марковский вестник,Markivka,2024-08-30,leadership_and_loyalty,63,15,4.2
300,Марковский вестник,Markivka,2025-09-12,recruitment_and_contract_service,2,15,0.133
300,Марковский вестник,Markivka,2025-09-12,passportization_and_documents,11,15,0.733
300,Марковский вестник,Markivka,2025-09-12,elections_and_administration,2,15,0.133
300,Марковский вестник,Markivka,2025-09-12,reconstruction_and_integration,7,15,0.467
300,Марковский вестник,Markivka,2025-09-12,ukraine_as_enemy,2,15,0.133
300,Марковский вестник,Markivka,2025-09-12,children_and_militarization,6,15,0.4
300,Марковский вестник,Markivka,2025-09-12,leadership_and_loyalty,82,15,5.467
301,Марковский вестник,Markivka,2024-09-06,recruitment_and_contract_service,9,16,0.562
301,Марковский вестник,Markivka,2024-09-06,passportization_and_documents,38,16,2.375
301,Марковский вестник,Markivka,2024-09-06,elections_and_administration,17,16,1.062
301,Марковский вестник,Markivka,2024-09-06,reconstruction_and_integration,95,16,5.938
301,Марковский вестник,Markivka,2024-09-06,ukraine_as_enemy,0,16,0.0
301,Марковский вестник,Markivka,2024-09-06,children_and_militarization,11,16,0.688
301,Марковский вестник,Markivka,2024-09-06,leadership_and_loyalty,84,16,5.25
302,Марковский вестник,Markivka,2025-09-19,recruitment_and_contract_service,4,15,0.267
302,Марковский вестник,Markivka,2025-09-19,passportization_and_documents,21,15,1.4
302,Марковский вестник,Markivka,2025-09-19,elections_and_administration,1,15,0.067
302,Марковский вестник,Markivka,2025-09-19,reconstruction_and_integration,17,15,1.133
302,Марковский вестник,Markivka,2025-09-19,ukraine_as_enemy,1,15,0.067
302,Марковский вестник,Markivka,2025-09-19,children_and_militarization,12,15,0.8
302,Марковский вестник,Markivka,2025-09-19,leadership_and_loyalty,49,15,3.267
303,Марковский вестник,Markivka,2024-09-13,recruitment_and_contract_service,5,15,0.333
303,Марковский вестник,Markivka,2024-09-13,passportization_and_documents,22,15,1.467
303,Марковский вестник,Markivka,2024-09-13,elections_and_administration,13,15,0.867
303,Марковский вестник,Markivka,2024-09-13,reconstruction_and_integration,19,15,1.267
303,Марковский вестник,Markivka,2024-09-13,ukraine_as_enemy,0,15,0.0
303,Марковский вестник,Markivka,2024-09-13,children_and_militarization,2,15,0.133
303,Марковский вестник,Markivka,2024-09-13,leadership_and_loyalty,77,15,5.133
304,Марковский вестник,Markivka,2024-09-20,recruitment_and_contract_service,0,15,0.0
304,Марковский вестник,Markivka,2024-09-20,passportization_and_documents,20,15,1.333
304,Марковский вестник,Markivka,2024-09-20,elections_and_administration,3,15,0.2
304,Марковский вестник,Markivka,2024-09-20,reconstruction_and_integration,3,15,0.2
304,Марковский вестник,Markivka,2024-09-20,ukraine_as_enemy,1,15,0.067
304,Марковский вестник,Markivka,2024-09-20,children_and_militarization,6,15,0.4
304,Марковский вестник,Markivka,2024-09-20,leadership_and_loyalty,53,15,3.533
305,Марковский вестник,Markivka,2025-10-03,recruitment_and_contract_service,2,15,0.133
305,Марковский вестник,Markivka,2025-10-03,passportization_and_documents,14,15,0.933
305,Марковский вестник,Markivka,2025-10-03,elections_and_administration,3,15,0.2
305,Марковский вестник,Markivka,2025-10-03,reconstruction_and_integration,25,15,1.667
305,Марковский вестник,Markivka,2025-10-03,ukraine_as_enemy,2,15,0.133
305,Марковский вестник,Markivka,2025-10-03,children_and_militarization,10,15,0.667
305,Марковский вестник,Markivka,2025-10-03,leadership_and_loyalty,82,15,5.467
306,Марковский вестник,Markivka,2024-09-27,recruitment_and_contract_service,17,15,1.133
306,Марковский вестник,Markivka,2024-09-27,passportization_and_documents,36,15,2.4
306,Марковский вестник,Markivka,2024-09-27,elections_and_administration,4,15,0.267
306,Марковский вестник,Markivka,2024-09-27,reconstruction_and_integration,13,15,0.867
306,Марковский вестник,Markivka,2024-09-27,ukraine_as_enemy,1,15,0.067
306,Марковский вестник,Markivka,2024-09-27,children_and_militarization,8,15,0.533
306,Марковский вестник,Markivka,2024-09-27,leadership_and_loyalty,71,15,4.733
307,Марковский вестник,Markivka,2024-10-04,recruitment_and_contract_service,1,15,0.067
307,Марковский вестник,Markivka,2024-10-04,passportization_and_documents,32,15,2.133
307,Марковский вестник,Markivka,2024-10-04,elections_and_administration,13,15,0.867
307,Марковский вестник,Markivka,2024-10-04,reconstruction_and_integration,18,15,1.2
307,Марковский вестник,Markivka,2024-10-04,ukraine_as_enemy,0,15,0.0
307,Марковский вестник,Markivka,2024-10-04,children_and_militarization,4,15,0.267
307,Марковский вестник,Markivka,2024-10-04,leadership_and_loyalty,60,15,4.0
308,Марковский вестник,Markivka,2025-02-07,recruitment_and_contract_service,7,15,0.467
308,Марковский вестник,Markivka,2025-02-07,passportization_and_documents,26,15,1.733
308,Марковский вестник,Markivka,2025-02-07,elections_and_administration,0,15,0.0
308,Марковский вестник,Markivka,2025-02-07,reconstruction_and_integration,5,15,0.333
308,Марковский вестник,Markivka,2025-02-07,ukraine_as_enemy,4,15,0.267
308,Марковский вестник,Markivka,2025-02-07,children_and_militarization,4,15,0.267
308,Марковский вестник,Markivka,2025-02-07,leadership_and_loyalty,100,15,6.667
309,Марковский вестник,Markivka,2024-10-11,recruitment_and_contract_service,0,15,0.0
309,Марковский вестник,Markivka,2024-10-11,passportization_and_documents,31,15,2.067
309,Марковский вестник,Markivka,2024-10-11,elections_and_administration,26,15,1.733
309,Марковский вестник,Markivka,2024-10-11,reconstruction_and_integration,11,15,0.733
309,Марковский вестник,Markivka,2024-10-11,ukraine_as_enemy,3,15,0.2
309,Марковский вестник,Markivka,2024-10-11,children_and_militarization,5,15,0.333
309,Марковский вестник,Markivka,2024-10-11,leadership_and_loyalty,69,15,4.6
310,Марковский вестник,Markivka,2024-10-18,recruitment_and_contract_service,1,15,0.067
310,Марковский вестник,Markivka,2024-10-18,passportization_and_documents,27,15,1.8
310,Марковский вестник,Markivka,2024-10-18,elections_and_administration,47,15,3.133
310,Марковский вестник,Markivka,2024-10-18,reconstruction_and_integration,16,15,1.067
310,Марковский вестник,Markivka,2024-10-18,ukraine_as_enemy,0,15,0.0
310,Марковский вестник,Markivka,2024-10-18,children_and_militarization,5,15,0.333
310,Марковский вестник,Markivka,2024-10-18,leadership_and_loyalty,95,15,6.333
311,Марковский вестник,Markivka,2025-10-31,recruitment_and_contract_service,8,15,0.533
311,Марковский вестник,Markivka,2025-10-31,passportization_and_documents,11,15,0.733
311,Марковский вестник,Markivka,2025-10-31,elections_and_administration,2,15,0.133
311,Марковский вестник,Markivka,2025-10-31,reconstruction_and_integration,7,15,0.467
311,Марковский вестник,Markivka,2025-10-31,ukraine_as_enemy,0,15,0.0
311,Марковский вестник,Markivka,2025-10-31,children_and_militarization,10,15,0.667
311,Марковский вестник,Markivka,2025-10-31,leadership_and_loyalty,71,15,4.733
312,Марковский вестник,Markivka,2024-10-25,recruitment_and_contract_service,2,15,0.133
312,Марковский вестник,Markivka,2024-10-25,passportization_and_documents,44,15,2.933
312,Марковский вестник,Markivka,2024-10-25,elections_and_administration,4,15,0.267
312,Марковский вестник,Markivka,2024-10-25,reconstruction_and_integration,10,15,0.667
312,Марковский вестник,Markivka,2024-10-25,ukraine_as_enemy,1,15,0.067
312,Марковский вестник,Markivka,2024-10-25,children_and_militarization,7,15,0.467
312,Марковский вестник,Markivka,2024-10-25,leadership_and_loyalty,49,15,3.267
313,Марковский вестник,Markivka,2024-11-01,recruitment_and_contract_service,0,15,0.0
313,Марковский вестник,Markivka,2024-11-01,passportization_and_documents,30,15,2.0
313,Марковский вестник,Markivka,2024-11-01,elections_and_administration,5,15,0.333
313,Марковский вестник,Markivka,2024-11-01,reconstruction_and_integration,18,15,1.2
313,Марковский вестник,Markivka,2024-11-01,ukraine_as_enemy,0,15,0.0
313,Марковский вестник,Markivka,2024-11-01,children_and_militarization,4,15,0.267
313,Марковский вестник,Markivka,2024-11-01,leadership_and_loyalty,66,15,4.4
314,Марковский вестник,Markivka,2024-11-08,recruitment_and_contract_service,1,15,0.067
314,Марковский вестник,Markivka,2024-11-08,passportization_and_documents,31,15,2.067
314,Марковский вестник,Markivka,2024-11-08,elections_and_administration,2,15,0.133
314,Марковский вестник,Markivka,2024-11-08,reconstruction_and_integration,18,15,1.2
314,Марковский вестник,Markivka,2024-11-08,ukraine_as_enemy,0,15,0.0
314,Марковский вестник,Markivka,2024-11-08,children_and_militarization,10,15,0.667
314,Марковский вестник,Markivka,2024-11-08,leadership_and_loyalty,78,15,5.2
315,Марковский вестник,Markivka,2024-11-22,recruitment_and_contract_service,1,15,0.067
315,Марковский вестник,Markivka,2024-11-22,passportization_and_documents,27,15,1.8
315,Марковский вестник,Markivka,2024-11-22,elections_and_administration,4,15,0.267
315,Марковский вестник,Markivka,2024-11-22,reconstruction_and_integration,3,15,0.2
315,Марковский вестник,Markivka,2024-11-22,ukraine_as_enemy,0,15,0.0
315,Марковский вестник,Markivka,2024-11-22,children_and_militarization,7,15,0.467
315,Марковский вестник,Markivka,2024-11-22,leadership_and_loyalty,58,15,3.867
316,Марковский вестник,Markivka,2024-11-29,recruitment_and_contract_service,3,15,0.2
316,Марковский вестник,Markivka,2024-11-29,passportization_and_documents,33,15,2.2
316,Марковский вестник,Markivka,2024-11-29,elections_and_administration,6,15,0.4
316,Марковский вестник,Markivka,2024-11-29,reconstruction_and_integration,7,15,0.467
316,Марковский вестник,Markivka,2024-11-29,ukraine_as_enemy,1,15,0.067
316,Марковский вестник,Markivka,2024-11-29,children_and_militarization,7,15,0.467
316,Марковский вестник,Markivka,2024-11-29,leadership_and_loyalty,65,15,4.333
317,Марковский вестник,Markivka,2024-12-06,recruitment_and_contract_service,6,15,0.4
317,Марковский вестник,Markivka,2024-12-06,passportization_and_documents,5,15,0.333
317,Марковский вестник,Markivka,2024-12-06,elections_and_administration,3,15,0.2
317,Марковский вестник,Markivka,2024-12-06,reconstruction_and_integration,25,15,1.667
317,Марковский вестник,Markivka,2024-12-06,ukraine_as_enemy,0,15,0.0
317,Марковский вестник,Markivka,2024-12-06,children_and_militarization,10,15,0.667
317,Марковский вестник,Markivka,2024-12-06,leadership_and_loyalty,59,15,3.933
318,Марковский вестник,Markivka,2024-12-13,recruitment_and_contract_service,6,15,0.4
318,Марковский вестник,Markivka,2024-12-13,passportization_and_documents,37,15,2.467
318,Марковский вестник,Markivka,2024-12-13,elections_and_administration,4,15,0.267
318,Марковский вестник,Markivka,2024-12-13,reconstruction_and_integration,13,15,0.867
318,Марковский вестник,Markivka,2024-12-13,ukraine_as_enemy,4,15,0.267
318,Марковский вестник,Markivka,2024-12-13,children_and_militarization,11,15,0.733
318,Марковский вестник,Markivka,2024-12-13,leadership_and_loyalty,66,15,4.4
319,Марковский вестник,Markivka,2025-02-14,recruitment_and_contract_service,2,15,0.133
319,Марковский вестник,Markivka,2025-02-14,passportization_and_documents,11,15,0.733
319,Марковский вестник,Markivka,2025-02-14,elections_and_administration,6,15,0.4
319,Марковский вестник,Markivka,2025-02-14,reconstruction_and_integration,2,15,0.133
319,Марковский вестник,Markivka,2025-02-14,ukraine_as_enemy,1,15,0.067
319,Марковский вестник,Markivka,2025-02-14,children_and_militarization,10,15,0.667
319,Марковский вестник,Markivka,2025-02-14,leadership_and_loyalty,108,15,7.2
320,Марковский вестник,Markivka,2024-12-20,recruitment_and_contract_service,4,15,0.267
320,Марковский вестник,Markivka,2024-12-20,passportization_and_documents,36,15,2.4
320,Марковский вестник,Markivka,2024-12-20,elections_and_administration,1,15,0.067
320,Марковский вестник,Markivka,2024-12-20,reconstruction_and_integration,14,15,0.933
320,Марковский вестник,Markivka,2024-12-20,ukraine_as_enemy,4,15,0.267
320,Марковский вестник,Markivka,2024-12-20,children_and_militarization,1,15,0.067
320,Марковский вестник,Markivka,2024-12-20,leadership_and_loyalty,124,15,8.267
321,Марковский вестник,Markivka,2024-12-27,recruitment_and_contract_service,6,15,0.4
321,Марковский вестник,Markivka,2024-12-27,passportization_and_documents,3,15,0.2
321,Марковский вестник,Markivka,2024-12-27,elections_and_administration,2,15,0.133
321,Марковский вестник,Markivka,2024-12-27,reconstruction_and_integration,9,15,0.6
321,Марковский вестник,Markivka,2024-12-27,ukraine_as_enemy,3,15,0.2
321,Марковский вестник,Markivka,2024-12-27,children_and_militarization,6,15,0.4
321,Марковский вестник,Markivka,2024-12-27,leadership_and_loyalty,99,15,6.6
322,Меловской вестник,Milove,2025-01-17,recruitment_and_contract_service,6,15,0.4
322,Меловской вестник,Milove,2025-01-17,passportization_and_documents,65,15,4.333
322,Меловской вестник,Milove,2025-01-17,elections_and_administration,2,15,0.133
322,Меловской вестник,Milove,2025-01-17,reconstruction_and_integration,158,15,10.533
322,Меловской вестник,Milove,2025-01-17,ukraine_as_enemy,0,15,0.0
322,Меловской вестник,Milove,2025-01-17,children_and_militarization,3,15,0.2
322,Меловской вестник,Milove,2025-01-17,leadership_and_loyalty,86,15,5.733
323,Меловской вестник,Milove,2025-03-21,recruitment_and_contract_service,3,15,0.2
323,Меловской вестник,Milove,2025-03-21,passportization_and_documents,29,15,1.933
323,Меловской вестник,Milove,2025-03-21,elections_and_administration,285,15,19.0
323,Меловской вестник,Milove,2025-03-21,reconstruction_and_integration,10,15,0.667
323,Меловской вестник,Milove,2025-03-21,ukraine_as_enemy,7,15,0.467
323,Меловской вестник,Milove,2025-03-21,children_and_militarization,9,15,0.6
323,Меловской вестник,Milove,2025-03-21,leadership_and_loyalty,124,15,8.267
324,Меловской вестник,Milove,2025-03-28,recruitment_and_contract_service,7,15,0.467
324,Меловской вестник,Milove,2025-03-28,passportization_and_documents,49,15,3.267
324,Меловской вестник,Milove,2025-03-28,elections_and_administration,1,15,0.067
324,Меловской вестник,Milove,2025-03-28,reconstruction_and_integration,17,15,1.133
324,Меловской вестник,Milove,2025-03-28,ukraine_as_enemy,5,15,0.333
324,Меловской вестник,Milove,2025-03-28,children_and_militarization,4,15,0.267
324,Меловской вестник,Milove,2025-03-28,leadership_and_loyalty,84,15,5.6
325,Меловской вестник,Milove,2025-04-04,recruitment_and_contract_service,12,15,0.8
325,Меловской вестник,Milove,2025-04-04,passportization_and_documents,64,15,4.267
325,Меловской вестник,Milove,2025-04-04,elections_and_administration,39,15,2.6
325,Меловской вестник,Milove,2025-04-04,reconstruction_and_integration,2,15,0.133
325,Меловской вестник,Milove,2025-04-04,ukraine_as_enemy,1,15,0.067
325,Меловской вестник,Milove,2025-04-04,children_and_militarization,3,15,0.2
325,Меловской вестник,Milove,2025-04-04,leadership_and_loyalty,96,15,6.4
326,Меловской вестник,Milove,2025-01-24,recruitment_and_contract_service,2,15,0.133
326,Меловской вестник,Milove,2025-01-24,passportization_and_documents,18,15,1.2
326,Меловской вестник,Milove,2025-01-24,elections_and_administration,3,15,0.2
326,Меловской вестник,Milove,2025-01-24,reconstruction_and_integration,12,15,0.8
326,Меловской вестник,Milove,2025-01-24,ukraine_as_enemy,3,15,0.2
326,Меловской вестник,Milove,2025-01-24,children_and_militarization,8,15,0.533
326,Меловской вестник,Milove,2025-01-24,leadership_and_loyalty,92,15,6.133
327,Меловской вестник,Milove,2025-01-31,recruitment_and_contract_service,4,15,0.267
327,Меловской вестник,Milove,2025-01-31,passportization_and_documents,17,15,1.133
327,Меловской вестник,Milove,2025-01-31,elections_and_administration,3,15,0.2
327,Меловской вестник,Milove,2025-01-31,reconstruction_and_integration,2,15,0.133
327,Меловской вестник,Milove,2025-01-31,ukraine_as_enemy,3,15,0.2
327,Меловской вестник,Milove,2025-01-31,children_and_militarization,5,15,0.333
327,Меловской вестник,Milove,2025-01-31,leadership_and_loyalty,64,15,4.267
328,Меловской вестник,Milove,2025-09-19,recruitment_and_contract_service,3,15,0.2
328,Меловской вестник,Milove,2025-09-19,passportization_and_documents,29,15,1.933
328,Меловской вестник,Milove,2025-09-19,elections_and_administration,5,15,0.333
328,Меловской вестник,Milove,2025-09-19,reconstruction_and_integration,15,15,1.0
328,Меловской вестник,Milove,2025-09-19,ukraine_as_enemy,2,15,0.133
328,Меловской вестник,Milove,2025-09-19,children_and_militarization,14,15,0.933
328,Меловской вестник,Milove,2025-09-19,leadership_and_loyalty,50,15,3.333
329,Меловской вестник,Milove,2025-02-07,recruitment_and_contract_service,8,15,0.533
329,Меловской вестник,Milove,2025-02-07,passportization_and_documents,6,15,0.4
329,Меловской вестник,Milove,2025-02-07,elections_and_administration,85,15,5.667
329,Меловской вестник,Milove,2025-02-07,reconstruction_and_integration,9,15,0.6
329,Меловской вестник,Milove,2025-02-07,ukraine_as_enemy,3,15,0.2
329,Меловской вестник,Milove,2025-02-07,children_and_militarization,5,15,0.333
329,Меловской вестник,Milove,2025-02-07,leadership_and_loyalty,93,15,6.2
330,Меловской вестник,Milove,2025-10-24,recruitment_and_contract_service,4,15,0.267
330,Меловской вестник,Milove,2025-10-24,passportization_and_documents,12,15,0.8
330,Меловской вестник,Milove,2025-10-24,elections_and_administration,3,15,0.2
330,Меловской вестник,Milove,2025-10-24,reconstruction_and_integration,16,15,1.067
330,Меловской вестник,Milove,2025-10-24,ukraine_as_enemy,0,15,0.0
330,Меловской вестник,Milove,2025-10-24,children_and_militarization,7,15,0.467
330,Меловской вестник,Milove,2025-10-24,leadership_and_loyalty,89,15,5.933
331,Меловской вестник,Milove,2025-11-28,recruitment_and_contract_service,2,15,0.133
331,Меловской вестник,Milove,2025-11-28,passportization_and_documents,14,15,0.933
331,Меловской вестник,Milove,2025-11-28,elections_and_administration,0,15,0.0
331,Меловской вестник,Milove,2025-11-28,reconstruction_and_integration,2,15,0.133
331,Меловской вестник,Milove,2025-11-28,ukraine_as_enemy,2,15,0.133
331,Меловской вестник,Milove,2025-11-28,children_and_militarization,9,15,0.6
331,Меловской вестник,Milove,2025-11-28,leadership_and_loyalty,85,15,5.667
332,Меловской вестник,Milove,2025-02-14,recruitment_and_contract_service,2,15,0.133
332,Меловской вестник,Milove,2025-02-14,passportization_and_documents,81,15,5.4
332,Меловской вестник,Milove,2025-02-14,elections_and_administration,3,15,0.2
332,Меловской вестник,Milove,2025-02-14,reconstruction_and_integration,1,15,0.067
332,Меловской вестник,Milove,2025-02-14,ukraine_as_enemy,3,15,0.2
332,Меловской вестник,Milove,2025-02-14,children_and_militarization,12,15,0.8
332,Меловской вестник,Milove,2025-02-14,leadership_and_loyalty,91,15,6.067
333,Меловской вестник,Milove,2025-02-21,recruitment_and_contract_service,3,15,0.2
333,Меловской вестник,Milove,2025-02-21,passportization_and_documents,8,15,0.533
333,Меловской вестник,Milove,2025-02-21,elections_and_administration,5,15,0.333
333,Меловской вестник,Milove,2025-02-21,reconstruction_and_integration,11,15,0.733
333,Меловской вестник,Milove,2025-02-21,ukraine_as_enemy,8,15,0.533
333,Меловской вестник,Milove,2025-02-21,children_and_militarization,4,15,0.267
333,Меловской вестник,Milove,2025-02-21,leadership_and_loyalty,84,15,5.6
334,Меловской вестник,Milove,2025-02-28,recruitment_and_contract_service,5,15,0.333
334,Меловской вестник,Milove,2025-02-28,passportization_and_documents,5,15,0.333
334,Меловской вестник,Milove,2025-02-28,elections_and_administration,6,15,0.4
334,Меловской вестник,Milove,2025-02-28,reconstruction_and_integration,4,15,0.267
334,Меловской вестник,Milove,2025-02-28,ukraine_as_enemy,6,15,0.4
334,Меловской вестник,Milove,2025-02-28,children_and_militarization,7,15,0.467
334,Меловской вестник,Milove,2025-02-28,leadership_and_loyalty,103,15,6.867
335,Меловской вестник,Milove,2025-03-07,recruitment_and_contract_service,2,15,0.133
335,Меловской вестник,Milove,2025-03-07,passportization_and_documents,18,15,1.2
335,Меловской вестник,Milove,2025-03-07,elections_and_administration,12,15,0.8
335,Меловской вестник,Milove,2025-03-07,reconstruction_and_integration,5,15,0.333
335,Меловской вестник,Milove,2025-03-07,ukraine_as_enemy,1,15,0.067
335,Меловской вестник,Milove,2025-03-07,children_and_militarization,5,15,0.333
335,Меловской вестник,Milove,2025-03-07,leadership_and_loyalty,89,15,5.933
336,Меловской вестник,Milove,2025-03-14,recruitment_and_contract_service,6,15,0.4
336,Меловской вестник,Milove,2025-03-14,passportization_and_documents,8,15,0.533
336,Меловской вестник,Milove,2025-03-14,elections_and_administration,4,15,0.267
336,Меловской вестник,Milove,2025-03-14,reconstruction_and_integration,5,15,0.333
336,Меловской вестник,Milove,2025-03-14,ukraine_as_enemy,0,15,0.0
336,Меловской вестник,Milove,2025-03-14,children_and_militarization,3,15,0.2
336,Меловской вестник,Milove,2025-03-14,leadership_and_loyalty,103,15,6.867
337,Меловской вестник,Milove,2024-08-23,recruitment_and_contract_service,6,15,0.4
337,Меловской вестник,Milove,2024-08-23,passportization_and_documents,28,15,1.867
337,Меловской вестник,Milove,2024-08-23,elections_and_administration,10,15,0.667
337,Меловской вестник,Milove,2024-08-23,reconstruction_and_integration,13,15,0.867
337,Меловской вестник,Milove,2024-08-23,ukraine_as_enemy,0,15,0.0
337,Меловской вестник,Milove,2024-08-23,children_and_militarization,8,15,0.533
337,Меловской вестник,Milove,2024-08-23,leadership_and_loyalty,67,15,4.467
338,Меловской вестник,Milove,2024-08-30,recruitment_and_contract_service,22,16,1.375
338,Меловской вестник,Milove,2024-08-30,passportization_and_documents,27,16,1.688
338,Меловской вестник,Milove,2024-08-30,elections_and_administration,71,16,4.438
338,Меловской вестник,Milove,2024-08-30,reconstruction_and_integration,22,16,1.375
338,Меловской вестник,Milove,2024-08-30,ukraine_as_enemy,1,16,0.062
338,Меловской вестник,Milove,2024-08-30,children_and_militarization,5,16,0.312
338,Меловской вестник,Milove,2024-08-30,leadership_and_loyalty,94,16,5.875
339,Меловской вестник,Milove,2024-09-06,recruitment_and_contract_service,17,15,1.133
339,Меловской вестник,Milove,2024-09-06,passportization_and_documents,51,15,3.4
339,Меловской вестник,Milove,2024-09-06,elections_and_administration,1,15,0.067
339,Меловской вестник,Milove,2024-09-06,reconstruction_and_integration,15,15,1.0
339,Меловской вестник,Milove,2024-09-06,ukraine_as_enemy,0,15,0.0
339,Меловской вестник,Milove,2024-09-06,children_and_militarization,4,15,0.267
339,Меловской вестник,Milove,2024-09-06,leadership_and_loyalty,60,15,4.0
340,Меловской вестник,Milove,2024-09-13,recruitment_and_contract_service,10,15,0.667
340,Меловской вестник,Milove,2024-09-13,passportization_and_documents,44,15,2.933
340,Меловской вестник,Milove,2024-09-13,elections_and_administration,5,15,0.333
340,Меловской вестник,Milove,2024-09-13,reconstruction_and_integration,11,15,0.733
340,Меловской вестник,Milove,2024-09-13,ukraine_as_enemy,0,15,0.0
340,Меловской вестник,Milove,2024-09-13,children_and_militarization,1,15,0.067
340,Меловской вестник,Milove,2024-09-13,leadership_and_loyalty,57,15,3.8
341,Меловской вестник,Milove,2024-09-20,recruitment_and_contract_service,19,15,1.267
341,Меловской вестник,Milove,2024-09-20,passportization_and_documents,23,15,1.533
341,Меловской вестник,Milove,2024-09-20,elections_and_administration,18,15,1.2
341,Меловской вестник,Milove,2024-09-20,reconstruction_and_integration,13,15,0.867
341,Меловской вестник,Milove,2024-09-20,ukraine_as_enemy,3,15,0.2
341,Меловской вестник,Milove,2024-09-20,children_and_militarization,11,15,0.733
341,Меловской вестник,Milove,2024-09-20,leadership_and_loyalty,74,15,4.933
342,Меловской вестник,Milove,2024-09-27,recruitment_and_contract_service,0,15,0.0
342,Меловской вестник,Milove,2024-09-27,passportization_and_documents,8,15,0.533
342,Меловской вестник,Milove,2024-09-27,elections_and_administration,29,15,1.933
342,Меловской вестник,Milove,2024-09-27,reconstruction_and_integration,13,15,0.867
342,Меловской вестник,Milove,2024-09-27,ukraine_as_enemy,1,15,0.067
342,Меловской вестник,Milove,2024-09-27,children_and_militarization,9,15,0.6
342,Меловской вестник,Milove,2024-09-27,leadership_and_loyalty,56,15,3.733
