issue_id,title_ru,title_translit,town_uk,raion_or_area,holding,issue_date,pages,source_url
324,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2025-03-28,15,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%9C%D0%B5%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-11-92.pdf
325,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2025-04-04,15,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%9C%D0%B5%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-12-93.pdf
328,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2025-09-19,15,https://luganmedia.ru/wp-content/uploads/2025/11/%D0%9C%D0%B5%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-36-117.pdf
330,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2025-10-24,15,https://luganmedia.ru/wp-content/uploads/2025/11/%D0%9C%D0%B5%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-41-122.pdf
331,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2025-11-28,15,https://luganmedia.ru/wp-content/uploads/2025/12/%D0%9C%D0%B5%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-46-127.pdf
1028,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2026-04-03,15,https://luganmedia.ru/wp-content/uploads/2026/06/Меловской-вестник-№-1-132-сжатый.pdf
1029,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2026-04-10,15,https://luganmedia.ru/wp-content/uploads/2026/06/Меловской-вестник-№-2-133-сжатый.pdf
1030,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2026-04-17,15,https://luganmedia.ru/wp-content/uploads/2026/06/Меловской-вестник-№-3-134-сжатый.pdf
1031,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2026-04-24,15,https://luganmedia.ru/wp-content/uploads/2026/06/Меловской-вестник-№-4-135-сжатый.pdf
1032,Меловской вестник,Melovskoy vestnik,Milove,Milove,Luganmedia,2026-05-01,15,https://luganmedia.ru/wp-content/uploads/2026/06/Меловской-вестник-№-5-136-сжатый.pdf
439,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-08-23,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-33-63.pdf
440,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-08-30,16,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-34-64.pdf
441,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-09-06,10,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-35-65.pdf
442,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-09-13,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-36-66.pdf
443,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-09-20,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-37-67.pdf
444,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-09-27,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-38-68.pdf
445,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-10-04,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-39-69.pdf
447,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-10-11,16,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-40-70.pdf
448,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-10-18,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-41-71.pdf
449,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-10-25,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-42-72.pdf
450,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-11-01,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-43-73.pdf
451,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-11-08,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-44-74.pdf
452,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-11-15,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-45-75-2.pdf
453,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-11-22,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-46-76.pdf
454,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-11-29,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-47-77.pdf
455,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-12-06,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-48-78.pdf
456,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-12-13,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-49-79.pdf
458,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-12-20,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-50-80.pdf
459,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2024-12-27,15,https://luganmedia.ru/wp-content/uploads/2025/01/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-51-81.pdf
433,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-01-17,15,https://luganmedia.ru/wp-content/uploads/2025/01/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-1-82.pdf
437,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-01-24,15,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-2-83.pdf
438,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-01-31,15,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-3-84.pdf
446,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-02-07,15,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-4-85.pdf
457,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-02-14,15,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-5-86.pdf
460,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-02-21,15,https://luganmedia.ru/wp-content/uploads/2025/03/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-6-87.pdf
461,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-02-28,15,https://luganmedia.ru/wp-content/uploads/2025/03/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-7-88.pdf
462,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-03-07,15,https://luganmedia.ru/wp-content/uploads/2025/03/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-8-89.pdf
463,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-03-14,15,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-9-90.pdf
434,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-03-21,15,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-10-91.pdf
435,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-03-28,15,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-11-92.pdf
436,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2025-04-04,15,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%B9%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-12-93.pdf
1048,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2026-04-03,15,https://luganmedia.ru/wp-content/uploads/2026/06/Новоайдарский-вестник-№-1-132-сжатый.pdf
1049,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2026-04-10,15,https://luganmedia.ru/wp-content/uploads/2026/06/Новоайдарский-вестник-№-2-133-сжатый.pdf
1050,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2026-04-17,15,https://luganmedia.ru/wp-content/uploads/2026/06/Новоайдарский-вестник-№-3-134-сжатый.pdf
1051,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2026-04-24,15,https://luganmedia.ru/wp-content/uploads/2026/06/Новоайдарский-вестник-№-4-135-сжатый.pdf
1052,Новоайдарский вестник,Novoaydarskiy vestnik,Novoaidar,Novoaidar,Luganmedia,2026-05-01,15,https://luganmedia.ru/wp-content/uploads/2026/06/Новоайдарский-вестник-№-5-136-сжатый.pdf
489,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-03-01,15,https://luganmedia.ru/wp-content/uploads/2025/03/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%966-87.pdf
469,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-08-23,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9633-63.pdf
470,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-08-30,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9634-64.pdf
471,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-09-06,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9635-65.pdf
472,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-09-13,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9636-66.pdf
473,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-09-20,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9637-67.pdf
474,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-10-04,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9639-69.pdf
476,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-10-11,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9640-70.pdf
477,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-10-18,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9641-71.pdf
478,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-10-25,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9642-72.pdf
479,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-11-01,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9643-73.pdf
480,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-11-08,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9644-74.pdf
481,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-11-15,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9645-75.pdf
482,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-11-22,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9646-76.pdf
483,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-11-29,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9647-77.pdf
484,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-12-06,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9648-78.pdf
485,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-12-13,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9649-79.pdf
487,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-12-20,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9650-80.pdf
488,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2024-12-27,15,https://luganmedia.ru/wp-content/uploads/2025/01/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%9651-81.pdf
468,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2025-01-01,15,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%963-84.pdf
491,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2025-01-01,15,https://luganmedia.ru/wp-content/uploads/2025/03/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%968-89.pdf
464,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2025-01-17,15,https://luganmedia.ru/wp-content/uploads/2025/01/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%961-82.pdf
467,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2025-01-24,15,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%962-83.pdf
475,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2025-02-07,15,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%964-85.pdf
486,Новопсковский вестник,Novopskovskiy vestnik,Novopskov,Novopskov,Luganmedia,2025-02-14,15,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BF%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%965-86.pdf
